Index,Address,FLAG,Contract,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
79,0x44ff8620b8ca30902395a7bd3f2407e1a091bf73,0,1,0,43.0324865,430633.6,0,9999,1,6632,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,7066,1.00E+23,175534200,108100600,4618,140,2,122,4.816913688,4476.862637,3757.257459,120.656051,1.00E-06,1.00E+23,5.48E+20,1800,68200,25502.57155,1800,68200,25477.39807,2,114,! VIRTUAL Reward Ticket (URL: virtualsynapse.org),JITO
80,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0,1,0,9.651645329,97791.15,0,9999,1,3866,0,0,5.12531393,0.000650955,0,0,0,0,0,0,10000,0,6.50890229,0,6.50890229,10001,2.32E+71,1.16E+71,1.16E+71,9965,29,2,13,0.85790847,45961.7819,47290.89951,160.883225,0,1.16E+71,6.43E+69,142.47,1.16E+71,1.16E+67,142.47,1.16E+71,1.65E+67,1,12,$ injective.events,$ injective.events
81,0xd533a949740bb3306d119cc777fa900ba034cd52,0,1,0,0.31339768,3153.016667,0,9999,1,4694,0,0,5,0.001116429,0,0,0,0,0,0,10000,0,11.163176,0,11.163176,332,5.95E+17,6.04E+24,6.04E+24,7,178,18,68,21542.46404,11352.53887,11399.5575,8372.037664,0,5.95E+17,2.4579E+15,0,9.37E+23,6.71E+22,29000,9.37E+23,6.87E+22,5,65,,YYFI.finance
82,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0,1,0,27.11621662,271135.05,0,10000,1,6245,0,0,2,0.000810747,0,0,0,0,0,0,10001,0,8.10747441,0,8.10747441,4080,19401134.15,1.93E+24,6.00E+23,3005,23,12,20,276.977701,90482.43472,83839.31667,534.9213614,1.00E-06,19400000,776045.3659,0,3.90E+23,4.76E+20,0,3.90E+23,2.09E+20,4,20,,Tsuka Protectors of the realm
83,0x756bfb452cfe36a5bc82e4f5f4261a89a18c242b,0,1,0,9184.528864,1644030.667,0,180,1,175,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
84,0xda7fa7248f62e051cca4af2522439a61d3976462,0,1,0,2648.992883,744367,0,282,1,278,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
85,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,0,1,0,9.327345469,93824.2,0,9999,1,6023,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,10000,8.89E+21,12966755,7632577,9993,2,2,4,0.017193755,10858.53333,13024.92,6.518871887,2.917027806,8.89E+21,1.27E+21,705,1772,1297.583809,705,1772,1297.395377,1,2,!,!
86,0x18084fba666a33d37592fa2633fd49a74dd93a88,0,0,0,171.2659832,1712317.667,0,9999,0,4681,0,0,0.001,1.00E-07,0,0,0,0,0,0,9999,0,0.001,0,0.001,103,3.09017E+15,0,0,0,89,0,89,0,4616.590196,4506.283168,5290.923596,1.00E-05,9.95E+14,3.00016E+13,0,0,0,0,0,0,0,88,,Aiccelerate
87,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0,1,0,0.593942122,5945.683333,0,9999,1,7189,0,0,0.011301824,2.92E-06,0,0,0,0,0,0,10000,0,0.029154648,0,0.029154648,10001,1.16E+71,1.02E+24,1.02E+24,9781,136,2,27,4.539603353,7117.150077,7150.008873,154.4577224,0,1.16E+71,5.31E+68,35000,6.17E+23,1.04E+20,35000,6.17E+23,1.78E+20,2,27,,$ graphtoken.net
88,0x0000000000085d4780b73119b644ae5ecd22b376,0,0,0,2.760977195,27726.85,0,9999,0,1814,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,100,2939280090,0,0,0,79,0,41,0,35721.61246,36008.25612,35721.61246,0,1999999999,29392800.9,0,0,0,0,0,0,0,40,,Inu Inu
89,0x467bccd9d29f223bce8043b84e8c8b282827790f,0,1,0,30.74389878,307381.0667,0,9999,1,2893,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,10001,6.599E+15,9861,6488,9861,120,1,19,0.001967546,16180.86115,16115.42802,224.9380238,0,6.599E+15,4.71357E+13,1,1,1,1,1,1,1,18,! telcoins.org,spingame.me
90,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,0,0,0,10.33715076,109597.7667,0,9999,0,5638,0,0,0.607256423,0.000109385,0,0,0,0,0,0,9999,0,1.093739496,0,1.093739496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
91,0x699ccf919c1dfdfa4c374292f42cadc9899bf753,0,0,0,7.068953791,112201.8,0,9999,0,1400,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,38,0,0,0,2,0,1,0,39870.8,51197.7,51197.7,1,24,9.5,0,0,0,0,0,0,0,1,,Vision
92,0x111111111117dc0aa78b770fa6a738034120c302,0,1,0,0.170184037,2021.633333,0,9999,1,7187,0,0,0.065425623,1.47E-05,0,0,0,0,0,0,10000,0,0.147242806,0,0.147242806,10000,9.33028E+14,8648.67,6066.51,8941,53,1,17,0.118772636,14356.32011,14597.27485,91.34821315,0,9.33028E+14,1.5814E+13,0.87,0.87,0.87,0.87,0.87,0.87,1,16,eth-1inch.io,AINU INU
93,0x712bd4beb54c6b958267d9db0259abdbb0bff606,0,1,0,34.66625325,827184.4,0,9999,1,2370,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,14,1.00E+22,1.01E+22,1.01E+22,9,5,2,1,88857.725,361635.45,166930.6,111272.4462,10,1.00E+22,2.00E+21,200000,1.00E+22,1.12E+21,240000,1.00E+22,1.44E+21,2,1,UndeadServiceToken,UndeadServiceToken
94,0x6985884c4392d348587b19cb9eaaf157f13271cd,0,1,0,9.290578116,92907.4,0,9999,1,7393,0,0,0.026597201,2.58E-05,0,0,0,0,0,0,10000,0,0.257891086,0,0.257891086,97,100003598.6,8.18E+22,8.18E+22,31,28,2,10,4077.37377,19042.22941,19598.33939,6744.122917,1.00E-05,100000000,2857245.675,10000,8.18E+22,1.32E+21,10000,8.18E+22,2.10E+21,2,6,,LayerZero
95,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,0,1,0,8.079675935,297919.4,0,9999,1,9676,0,0,0.0117469,1.52E-06,0,0,0,0,0,0,10000,0,0.0152469,0,0.0152469,10000,3270507509,6896505.757,6896505.757,1,2,1,3,0.170988395,14.71924,14.70962192,7.360356036,1,1673646668,653970.7076,1,2426394.292,1379.577067,1,2426394.292,1379.577067,1,2,Backing Eigen,Backing Eigen
96,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0,1,0,2.831559645,39302.68333,0,9999,1,6069,0,0,0.25,2.66E-05,0,0,0,0,0,0,10000,0,0.266342796,0,0.266342796,10001,2.32E+71,3.14E+23,1.83E+23,9926,48,3,14,16.7287743,16769.99119,16713.96957,117.4017585,0,1.16E+71,3.26E+69,1500,1.83E+23,3.16E+19,1500,1.83E+23,5.22E+19,2,13,,# IMXtoken.net
97,0x48ab4e39ac59f4e88974804b04a991b3a402717f,0,1,0,3068.948235,260860.6,0,86,1,7,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
98,0x4b948d64de1f71fcd12fb586f4c776421a35b3ee,0,1,0,270.8371831,96155.6,0,356,1,198,0,0,0.009,0.000150966,0,0,0,0,0,0,357,0,0.053743918,0,0.053743918,2,10.02580039,0,0,0,2,0,2,0,86359.6,0,86359.6,5,5.02580039,5.012900195,0,0,0,0,0,0,0,2,,0G
99,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,0,1,0,1.030416083,10302.85,0,9999,1,3730,0,0,0.44,0.000385763,0,0,0,0,0,0,10000,0,3.857247678,0,3.857247678,113,217259317.2,2.40E+23,6.26E+22,5,75,5,36,243206.3789,42103.57361,42546.76912,36088.77738,0,88888888,2239786.775,1.337,9.99E+22,1.50E+22,1.337,6.26E+22,5.21E+21,4,34,,Trace
100,0x83f20f44975d03b1b09e64809b757c47f942beea,0,1,0,34.22294459,443953.6,0,9999,1,3286,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,10000,2168260068,2165142289,2165142289,1,2654,1,2,57.86430572,57.84212,43.15527105,28.9239524,0,56997000,433565.3005,0,56997000,433115.0808,0,56997000,433115.0808,1,2,Dai Stablecoin,Dai Stablecoin
101,0xc3c51c071e5f1eca09575ac35e90956ae3b27311,1,1,0,8659.672941,736073.2,0,86,1,52,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,1,1.4,0,0,0,1,0,1,0,0,0,0,1.4,1.4,1.4,0,0,0,0,0,0,0,1,,# eth-apy.org
102,0x05c9b6764a153faf4262d3885a845af694775953,1,1,0,543.9917857,609272.2,0,1121,1,851,0,0,2,0.002408447,0,0,0,0,0,0,1122,0,2.699868614,0,2.699868614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
103,0x820ba67398c3ea745eb8766fd3f444a92d4de316,1,1,0,3430.35102,1176610.4,0,344,1,278,0,0,0.1671379,0.000485866,0,0,0,0,0,0,345,0,0.1671379,0,0.1671379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
104,0x4876c5892d975780405f1b73802221b2850feb8e,1,1,0,106.8929577,7590.6,0,72,1,43,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1,1.4,0,0,0,1,0,1,0,0,0,0,1.4,1.4,1.4,0,0,0,0,0,0,0,1,,# eth-apy.org
105,0x7e3e6DB63aAa23f25fdD97064093681dfDFf5A07,1,1,0,17714.608,1328619.6,0,76,1,28,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
106,0x8Cd8f4eB3C2dF2aaa4B4953C81E80Dae69824325,1,1,0,56.72475248,5748.6,0,102,1,31,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
107,0xdC1A16194E246a7483780b65f52fE197742c8ae1,1,1,0,1124.888462,175484.8,0,157,1,75,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
108,0x1B78F8403db4De43A92d5D12336AFc8b1c1d4086,1,1,0,492.2708333,23630.6,0,49,1,32,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
109,0x4f2c4dffa2f1b0c8695057d3a66b8e1a462f5834,1,1,0,7.726895379,94570.95,0,9999,1,784,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,4,118589,0,0,0,3,0,2,0,164097.5222,148117.3167,164097.5222,1,89156,29647.25,0,0,0,0,0,0,0,2,,Running Vault Coin
110,0x6ea6531b603f270d23d9edd2d8279135dc5d6773,1,1,0,3.9105021,39765.26667,0,9999,1,2694,0,0,2,0.00030003,0,0,0,0,0,0,10000,0,3,0,3,12,444.8888889,0,0,0,12,0,12,0,268238.6773,289244.275,268238.6773,0.088888889,100,37.07407407,0,0,0,0,0,0,0,12,,UNIWORTH COIN
111,0x19c366386ed73c276ebf883d9c29a4d9208f54e1,1,1,0,1699.542024,752424.2833,0,421,1,28,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
112,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,1,1,0,96.82509669,968966.7667,0,9999,1,2233,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,17,110187014.1,1.84E+23,1.84E+23,2,13,2,13,2651896.65,217123.3726,232396.1782,211647.4031,0,88888888,7345800.938,100,1.84E+23,9.20E+22,100,1.84E+23,9.20E+22,2,13,,www.dfw.vc????????????8000eth
113,0x99bc08db67f52010f2d6017b7ad968808113db10,1,1,0,2044.785731,3511227.233,0,1662,1,1096,0,0,0,0,0,0,0,0,0,0,1663,0,0,0,0,3,1.4,200,200,1,1,1,1,15.68333333,0,0,1328585.517,1.4,1.4,1.4,100,100,100,100,100,100,1,1,blockwell.ai KYC Casper Token,# eth-apy.org
114,0x574f84108a98c575794f75483d801d1d5dc861a5,1,1,0,51.12115923,511514.2,0,9999,1,5574,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,11,917680563.1,0,0,0,10,0,11,0,258553.59,274740.6074,258553.59,0.0005,888888888,83425505.74,0,0,0,0,0,0,0,11,,www.dfw.vc????????????8000eth
115,0x662abcad0b7f345ab7ffb1b1fbb9df7894f18e66,1,1,0,5.708227489,57076.56667,0,10000,1,544,0,0,1,0.000221,0,0,0,0,0,0,10001,0,2.21,0,2.21,22,21040740.95,1.337,1.337,1,18,1,14,0,97074.46833,102183.6509,92451.8746,0.4,21000000,1001940.045,1.337,1.337,1.337,1.337,1.337,1.337,1,14,brief.blockwell.ai,https://www.yidaibi.me/ ??????????????? Create tokens easily
116,0x744d70fdbe2ba4cf95131626614a1763df805b9e,1,1,0,1.275428419,12756.23333,0,9999,1,3581,0,0,19.5,0.017655835,0,0,0,0,0,0,10000,0,176.5406972,0,176.5406972,114,930703811,1.08E+25,5.34E+24,4,75,3,77,318467.6783,42228.90539,42514.46782,38118.12699,1.00E-05,888888888,9035959.33,1.337,1.87E+24,9.81E+23,1.337,1.87E+24,1.07E+24,2,74,,www.dfw.vc????????????8000eth
117,0x765f0c16d1ddc279295c1a7c24b0883f62d33f75,1,1,0,587.6414421,4012416.833,0,6829,1,2772,0,0,4,0.000594325,0,0,0,0,0,0,6830,0,4.058644407,0,4.058644407,9,109911583,0,0,0,9,0,9,0,309082.5333,343593.3714,309082.5333,7.78E-11,88888888,12212398.11,0,0,0,0,0,0,0,9,,www.dfw.vc????????????8000eth
118,0x0794ce7d4459105926da230f318c1e34bc790517,1,1,0,530.5507969,3262394.2,0,6150,1,1341,0,0,0.04,6.50E-06,0,0,0,0,0,0,6151,0,0.04,0,0.04,4,4966.4,100,100,1,3,1,3,0,1069673.025,184466.8,885280.25,1.4,4800,1655.466667,100,100,100,100,100,100,1,3,blockwell.ai KYC Casper Token,Chart 4 You
119,0x2AE38b2b47BF41Ba4aB8F749B092FDd02b00bc1e,1,1,0,1228.065366,251773.8,0,206,1,134,0,0,5,0.033980583,0,0,0,0,0,0,207,0,7,0,7,398,55080108.71,55048452.14,55048452.14,1,47,1,1,14.76901408,3.228923077,3.05,2.643324937,5.924528402,49000000,168957.3887,4440.750352,49000000,764561.8353,4440.750352,49000000,764561.8353,1,1,Wisdom Protocol,Wisdom Protocol
120,0x16756EC1DEb89A2106C35E0B586a799D0A61837D,1,1,0,203.0748351,2001312.4,0,9856,1,4913,0,0,0.28327356,9.55E-05,0,0,0,0,0,0,9857,0,0.941156751,0,0.941156751,4,52775296739,0,0,0,4,0,3,0,113691.4444,169841.8667,113691.4444,200822.4903,49796899000,13193824185,0,0,0,0,0,0,0,3,,CHEDDAMAX
121,0xb504035a11E672e12a099F32B1672b9C4a78b22f,1,1,0,2.677855571,26780,0,9999,1,5868,0,0,0.634197416,0.000113154,0,0,0,0,0,0,10000,0,1.131427174,0,1.131427174,9,45571102493,0,0,0,9,0,7,0,125955.025,143308.3714,125955.025,1.00E-07,42669152452,5063455833,0,0,0,0,0,0,0,7,,SafeShiba
122,0x25febd7c860b50c79dd38815a451b08f74b7cee5,1,1,0,0.541176471,198.1333333,0,35,1,32,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
123,0xc63083fb57d30a744a95959bea21a8f37362fc9f,1,1,0,0.3625,18.4,0,49,1,46,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
124,0x3f3c4047ad966abbaa08082e32c6932c145c36d0,1,1,0,0.5875,19.8,0,33,1,29,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
125,0x455c31c92810770bcdaeec9287e45b7979aa1e60,1,1,0,3267.046667,98012.4,0,31,1,27,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
126,0x228fb8d52623f7d948659883664a0618e3c71669,1,1,0,0.154545455,8.6,0,45,1,37,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
127,0xec3da6eb53e214bdae147cc58bf2c401105d5a1c,1,1,0,0.117948718,5.8,0,40,1,38,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
128,0x973aecf305351e5e7fd178b738f734f6644b1008,1,1,0,0.269565217,7.2,0,24,1,21,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
129,0xc43e1c61de02d65d8d1146b7bb9f164f01f05be9,1,1,0,25.07826087,579.2,0,24,1,19,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
130,0x4de7fcf157f64c791ef8359a3546fa2395bdddbd,1,1,0,0.68,15.2,0,21,1,19,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
131,0xe053cf2bc6dd5e3e773f23606846859eddfe4925,1,1,0,0.321428571,11.4,0,29,1,24,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,42,4996821168,0,0,0,1,0,1,0,0.087804878,0.09,0.087804878,5375162.294,2360783747,118971932.6,0,0,0,0,0,0,0,1,,88 Dollar Millionaire
132,0xd8ff89ab224f92403564073967aa2a5d1dcc9266,1,1,0,0.336363636,10.2,0,23,1,19,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,23,975650079.7,0,0,0,1,0,1,0,0.154545455,0.161904762,0.154545455,33335915.93,49500000,42419568.68,0,0,0,0,0,0,0,1,,Grinch INU
133,0x917216459430b99034767416c21f54f82abb5db6,1,1,0,573.0804173,1208629.2,0,2110,1,1656,0,0,0.0275,0.012578199,0,0,0,0,0,0,2111,0,26.54,0,26.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
134,0x5773681cbebf0f3fb79fdb139bda12efbc12a7a9,1,1,0,7607.66729,814838,0,108,1,64,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
135,0xe935FAf8EeEeAC1FC4A15349244555c27C61f5c4,1,1,0,6.3575,512,0,81,1,67,0,0,1.5,0.018518519,0,0,0,0,0,0,82,0,1.5,0,1.5,200,1.00E+22,1005000000,1005000000,1,49,1,1,71.11428571,2.638743455,2.618947368,2.532663317,6161.809094,1.00E+22,5.21E+19,5000000,970000000,125625000,5000000,970000000,125625000,1,1,Violet Evergarden,Violet Evergarden
136,0x0d6a4F6B019Dd74eA24B4569bB19161f298Fd6dB,1,1,0,1.759663866,220.8,0,120,1,94,0,0,1.8,0.015,0,0,0,0,0,0,121,0,1.8,0,1.8,267,96000000,96000000,96000000,2,62,1,1,0,1.331060606,1.314068441,1.326037736,0,96000000,362264.1509,0,96000000,48000000,0,96000000,48000000,1,1,Mighty Mouse,Mighty Mouse
137,0x14aa9c36d76901fe1ebcc860038aee9318596103,1,1,0,210.38597,1349838,0,6417,1,1052,0,0,6,0.052115241,0,0,0,0,0,0,6418,0,334.4235021,0,334.4235021,1121,1.4,34312029.77,787919.084,557,1,1,1,135.383527,0,0,1998.185833,1.4,1.4,1.4,0.00015506,21000000,30635.74087,0.00310128,202568,5751.23419,1,1,JBC Token,# apy-eth.com
138,0xD65960FAcb8E4a2dFcb2C2212cb2e44a02e2a57E,1,1,0,63.00758652,629954.35,0,9999,1,742,0,0,0.01,1.11E-06,0,0,0,0,0,0,10000,0,0.0111,0,0.0111,53,109905464.5,1.337,1.337,1,18,1,15,0,24469.17451,24818.275,23998.61346,7.78E-11,88888888,2113566.624,1.337,1.337,1.337,1.337,1.337,1.337,1,15,brief.blockwell.ai,www.dfw.vc????????????8000eth
139,0x1ce822FAf12354C4202Bb95e67564C80c65689a7,1,1,0,2336.086815,1576866.8,0,676,1,542,0,0,0.0003,4.44E-07,0,0,0,0,0,0,677,0,0.0003,0,0.0003,2,71.4,0,0,0,2,0,2,0,487887.2,0,0,1.4,70,35.7,0,0,0,0,0,0,0,2,,Tether USD
140,0x082D7215fdfa70D969D7Fb5E783F8fE86A463330,1,1,0,1763.988088,1125430,0,639,1,428,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,1250,8836561.088,8836463.235,8836463.235,1,304,1,1,378.6401316,317.3569915,317.6935313,127.8971111,0.00719129,2402067.497,9350.858294,8.371108756,2666789.825,28972.01061,8.371108756,2666789.825,28972.01061,1,1,Friendchips.tech,Friendchips.tech
141,0xAdD1077851588300c8C7d0313e71F4D68E2414D6,1,1,0,75546.40758,2493635.45,0,34,1,32,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,2000,0,0,0,1,0,1,0,0,0,0,2000,2000,2000,0,0,0,0,0,0,0,1,,k3psav.finance
142,0x215d253583D79259C56FfA188DC0744f6A7d26c1,1,1,0,51.08571429,1075.2,0,22,1,15,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
143,0x4c1cdef065c27dd08037d693c512bb7ed4c38f17,1,1,0,104.9626829,447037.2833,0,4260,1,394,0,0,0,0,0,0,0,0,0,0,4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
144,0x7dDF7aaDbC1c816497286ceabB38532B34ba69C7,1,1,0,37.26666667,467.4,0,13,1,12,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,900000000,0,0,0,1,0,1,0,32.82352941,34.875,32.82352941,2580798.329,797300513.6,50000000,0,0,0,0,0,0,0,1,,Dwagon
145,0x639AbAFB8977419eAd44e33ffB14FCCEdFBFd48f,1,1,0,1.908333333,39.8,0,21,1,20,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
146,0x0b6e701cd51a9e1b5829a4c4fe2130d60c0c4f6c,1,1,0,1068.05243,3560892.383,0,3335,1,146,0,0,0.0015,4.50E-07,0,0,0,0,0,0,3336,0,0.0015,0,0.0015,2,2.4,0,0,0,2,0,2,0,2458142.117,0,2458142.117,1,1.4,1.2,0,0,0,0,0,0,0,2,,# eth-apy.org
147,0x1a45a07a01e29174ea7d62ec50c84a44b571bac8,1,1,0,113.8426541,606214.7833,0,5326,1,107,0,0,0,0,0,0,0,0,0,0,5327,0,0,0,0,3,1018.5,0,0,0,3,0,2,0,167874.5583,288603.9167,167874.5583,83.5,727,339.5,0,0,0,0,0,0,0,2,,Atrophytokenpay
148,0x1dd34b35d96f5159567ef4cad2c69c0f87c3195c,1,1,0,630.8940894,3347841.517,0,5305,1,4392,0,0,0,0,0,0,0,0,0,0,5306,0,0,0,0,4,1.7,0,0,0,2,0,2,0,758284.8056,1137384.317,758284.8056,0.1,1.4,0.425,0,0,0,0,0,0,0,2,,# eth-apy.org
149,0x1f10822c753a1f587923d9916e64738ee7c27419,1,1,0,126807.7253,3423811.167,0,28,1,10,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
150,0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f,1,1,0,14.75256385,148578.8667,0,9999,1,1158,0,0,0.001,1.00E-07,0,0,0,0,0,0,10000,0,0.001,0,0.001,12,109898298.2,0,0,0,12,0,12,0,142187.4545,152069.9517,142187.4545,1.00E-16,88888888,9158191.514,0,0,0,0,0,0,0,12,,www.dfw.vc????????????8000eth
151,0x2bda5b625d3b50848e8563480ed50ec782dd42ee,1,1,0,762.051885,1745110.583,0,2291,1,245,0,0,0.000109232,4.77E-08,0,0,0,0,0,0,2292,0,0.000109232,0,0.000109232,6,6000015974,6000000000,0,1,4,1,2,0,221754.4167,123794.6056,177403.5333,450,6000000000,1200003195,6000000000,6000000000,6000000000,0,0,0,1,2,BetEncore,BetEncore
152,0x2dcfce5df534b5bd27d3f1cf78e17d67addd0bce,1,1,0,882.2224409,1268549.433,0,1424,1,181,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,,The Force Token
153,0x3de1453931b1956611786ca520b30710c5b6ae3e,1,1,0,582.0277778,1748.45,0,4,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
154,0x4f741424b57d12f2e7b51d7dfe17584d90cc3f88,1,1,0,16952.00356,1989116.517,0,118,1,21,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,4,3702,1,1,1,3,1,2,0,1005579.708,2011159.417,1005579.708,1,3700,1234,1,1,1,1,1,1,1,2,BTCCREDIT Token,Chart 4 You
155,0x6d3475a51ef25e210e7f2851ce4af528738a975a,1,1,0,429.5039221,3263372.683,0,7599,1,1951,0,0,0,0,0,0,0,0,0,0,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
156,0x7e0d051ec68668d603c4e33255d1aed342a691b7,1,1,0,341.7674618,181203.8333,0,525,1,230,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,,The Force Token
